,filename,path,category,area,volume,aabb_volume,compactness,diameter,eccentricity,a3_0,a3_1,a3_2,a3_3,a3_4,a3_5,a3_6,a3_7,a3_8,a3_9,d1_0,d1_1,d1_2,d1_3,d1_4,d1_5,d1_6,d1_7,d1_8,d1_9,d2_0,d2_1,d2_2,d2_3,d2_4,d2_5,d2_6,d2_7,d2_8,d2_9,d3_0,d3_1,d3_2,d3_3,d3_4,d3_5,d3_6,d3_7,d3_8,d3_9,d4_0,d4_1,d4_2,d4_3,d4_4,d4_5,d4_6,d4_7,d4_8,d4_9
183,156.off,./normalized-psb-db/Table/156.off,Table,1.2022402025550332,0.017276534926685752,0.22506570258818245,5821.842534082881,1.1515773325127283,13.349609132986528,0.2305,0.199,0.147,0.088,0.079,0.0815,0.057,0.0495,0.0365,0.032,0.045,0.149,0.246,0.193,0.208,0.133,0.026,0.0,0.0,0.0,0.079,0.1715,0.2295,0.193,0.144,0.104,0.0625,0.0165,0.0,0.0,0.0515,0.208,0.272,0.209,0.1475,0.08,0.027,0.005,0.0,0.0,0.198,0.459,0.1905,0.105,0.038,0.009,0.0005,0.0,0.0,0.0
184,154.off,./normalized-psb-db/Table/154.off,Table,2.35259800125416,-0.06354411103133817,0.37953475908839107,3224.724033427176,1.3134048573863644,8.001346629467891,0.1655,0.191,0.1775,0.1365,0.0975,0.0795,0.0695,0.042,0.029,0.012,0.02,0.077,0.112,0.177,0.229,0.22,0.165,0.0,0.0,0.0,0.046,0.1045,0.1675,0.1775,0.175,0.1585,0.1155,0.042,0.013,0.0005,0.0135,0.0955,0.1855,0.189,0.189,0.147,0.096,0.0605,0.024,0.0,0.076,0.206,0.318,0.1935,0.123,0.061,0.019,0.0035,0.0,0.0
185,155.off,./normalized-psb-db/Table/155.off,Table,1.574939298179762,0.027776489859052532,0.3585481419572511,5063.335836536656,0.9974848155918593,4.1997465915225005,0.1265,0.1835,0.1955,0.1545,0.118,0.0875,0.055,0.0365,0.0295,0.0135,0.014,0.13,0.233,0.378,0.238,0.007,0.0,0.0,0.0,0.0,0.051,0.1645,0.259,0.263,0.173,0.0725,0.017,0.0,0.0,0.0,0.026,0.1725,0.242,0.271,0.1925,0.084,0.011,0.001,0.0,0.0,0.124,0.3275,0.295,0.1705,0.066,0.017,0.0,0.0,0.0,0.0
186,141.off,./normalized-psb-db/Table/141.off,Table,1.690139036856524,0.029804902173641585,0.3312682945208213,5434.904242354468,1.180413838585722,5.586459936115831,0.164,0.199,0.18,0.1435,0.104,0.077,0.0525,0.037,0.03,0.013,0.028,0.119,0.187,0.315,0.234,0.117,0.0,0.0,0.0,0.0,0.0515,0.141,0.207,0.2355,0.182,0.115,0.058,0.01,0.0,0.0,0.0275,0.1495,0.2035,0.242,0.1935,0.127,0.05,0.007,0.0,0.0,0.105,0.3295,0.2775,0.161,0.091,0.0325,0.0035,0.0,0.0,0.0
187,145.off,./normalized-psb-db/Table/145.off,Table,1.9599291967008567,0.0400323161357127,0.6920850678243127,4697.856128121691,1.2156433715745971,1.7353225608934386,0.126,0.1655,0.22,0.146,0.131,0.092,0.051,0.0355,0.0205,0.0125,0.012,0.086,0.132,0.196,0.349,0.103,0.065,0.057,0.0,0.0,0.0365,0.1075,0.138,0.1675,0.2055,0.1855,0.103,0.05,0.0065,0.0,0.02,0.0925,0.146,0.174,0.1625,0.162,0.1315,0.0995,0.012,0.0,0.044,0.189,0.24,0.1805,0.1685,0.11,0.052,0.0155,0.0005,0.0
188,151.off,./normalized-psb-db/Table/151.off,Table,2.5669787148695837,-0.062335087489377196,0.4317405676019285,4353.13019068701,1.391086167434329,8.46143730183655,0.162,0.195,0.161,0.136,0.116,0.0785,0.059,0.0435,0.037,0.012,0.017,0.074,0.123,0.165,0.235,0.2,0.166,0.02,0.0,0.0,0.042,0.1,0.144,0.1695,0.171,0.138,0.1435,0.0565,0.028,0.0075,0.015,0.0945,0.158,0.174,0.191,0.1655,0.1075,0.0655,0.0225,0.0065,0.0875,0.237,0.2855,0.1945,0.1075,0.0615,0.021,0.0055,0.0,0.0
189,150.off,./normalized-psb-db/Table/150.off,Table,1.5480521081389682,0.02965265106780174,0.6510459841597688,4219.195712895134,1.2141591419520157,2.1333006322907493,0.134,0.182,0.1545,0.188,0.1395,0.083,0.0565,0.033,0.022,0.0075,0.0,0.144,0.261,0.299,0.188,0.022,0.019,0.039,0.028,0.0,0.057,0.1765,0.193,0.2245,0.163,0.0985,0.064,0.022,0.0015,0.0,0.026,0.138,0.22,0.228,0.1905,0.1105,0.0575,0.025,0.0045,0.0,0.0775,0.2865,0.2635,0.182,0.1205,0.0585,0.011,0.0005,0.0,0.0
190,144.off,./normalized-psb-db/Table/144.off,Table,1.4690717525169914,0.020624011741394756,0.1837577911220253,7453.885718417241,1.0029368280652675,42.69574777014352,0.185,0.194,0.17,0.125,0.101,0.071,0.0565,0.04,0.037,0.0205,0.04,0.132,0.207,0.336,0.284,0.001,0.0,0.0,0.0,0.0,0.071,0.1965,0.225,0.2275,0.1605,0.102,0.0175,0.0,0.0,0.0,0.0455,0.202,0.2885,0.221,0.156,0.0725,0.0145,0.0,0.0,0.0,0.225,0.511,0.203,0.051,0.01,0.0,0.0,0.0,0.0,0.0
191,152.off,./normalized-psb-db/Table/152.off,Table,1.028611767404598,-0.019287946987391842,0.16864790544847036,2925.3811436243222,1.0867345720113102,11.339178484463286,0.2115,0.2115,0.1275,0.092,0.084,0.081,0.062,0.0555,0.0485,0.0265,0.049,0.157,0.218,0.182,0.257,0.135,0.002,0.0,0.0,0.0,0.0895,0.195,0.224,0.17,0.1335,0.09,0.0835,0.0145,0.0,0.0,0.041,0.241,0.281,0.2295,0.132,0.0635,0.012,0.0,0.0,0.0,0.162,0.4305,0.242,0.1295,0.0315,0.004,0.0005,0.0,0.0,0.0
192,146.off,./normalized-psb-db/Table/146.off,Table,2.4042515433712577,-0.07113019592667384,0.6685412137563689,2746.82948539348,1.160504604782776,1.9244855181892861,0.104,0.186,0.2025,0.1765,0.1205,0.087,0.0585,0.0375,0.0225,0.005,0.013,0.07,0.176,0.247,0.284,0.161,0.049,0.0,0.0,0.0,0.0405,0.1055,0.158,0.2315,0.2265,0.156,0.0685,0.013,0.0005,0.0,0.0115,0.095,0.177,0.2025,0.2115,0.172,0.1015,0.0265,0.0025,0.0,0.039,0.184,0.2915,0.2365,0.149,0.072,0.024,0.004,0.0,0.0
193,147.off,./normalized-psb-db/Table/147.off,Table,1.9711821418588118,-0.05710092882361402,0.448754157321205,2349.058987382383,1.0786284442141059,7.582731622922565,0.1435,0.201,0.177,0.132,0.1015,0.0935,0.0585,0.0485,0.0335,0.011,0.029,0.088,0.136,0.195,0.383,0.155,0.014,0.0,0.0,0.0,0.0535,0.13,0.1855,0.195,0.1965,0.141,0.0885,0.01,0.0,0.0,0.018,0.113,0.1985,0.2095,0.2,0.148,0.084,0.028,0.001,0.0,0.077,0.254,0.33,0.187,0.11,0.0365,0.0055,0.0,0.0,0.0
194,153.off,./normalized-psb-db/Table/153.off,Table,1.7421918661470164,0.03090989328384815,0.25971808221342213,5534.685324849662,1.2282998350808954,14.968144399170322,0.158,0.1915,0.183,0.1255,0.096,0.082,0.062,0.0425,0.041,0.0185,0.034,0.114,0.167,0.255,0.301,0.125,0.004,0.0,0.0,0.0,0.043,0.1435,0.215,0.228,0.1915,0.103,0.061,0.0135,0.0015,0.0,0.033,0.15,0.2145,0.2415,0.1775,0.109,0.0605,0.013,0.001,0.0,0.136,0.3615,0.2925,0.125,0.07,0.015,0.0,0.0,0.0,0.0
195,149.off,./normalized-psb-db/Table/149.off,Table,1.8012773263898383,0.03976951508006518,0.29655903328620653,3695.227284724587,1.0021112686466305,21.375671827790057,0.175,0.1775,0.171,0.131,0.115,0.0845,0.045,0.0455,0.038,0.0175,0.03,0.129,0.159,0.225,0.438,0.019,0.0,0.0,0.0,0.0,0.0575,0.1605,0.2205,0.1915,0.189,0.137,0.043,0.001,0.0,0.0,0.0225,0.138,0.23,0.2435,0.205,0.113,0.0375,0.0105,0.0,0.0,0.13,0.3725,0.3445,0.119,0.0315,0.0025,0.0,0.0,0.0,0.0
196,160.off,./normalized-psb-db/Table/160.off,Table,1.0684174382432785,-0.012081975689741595,0.2134391492903338,8355.010273050259,1.123291548649914,11.518642942992013,0.1725,0.187,0.1575,0.14,0.1065,0.088,0.0685,0.0345,0.031,0.0145,0.0,0.092,0.19,0.339,0.225,0.131,0.023,0.0,0.0,0.0,0.065,0.1765,0.188,0.1475,0.2235,0.1295,0.06,0.01,0.0,0.0,0.0395,0.1595,0.229,0.2205,0.162,0.125,0.057,0.007,0.0005,0.0,0.115,0.2615,0.286,0.2315,0.097,0.009,0.0,0.0,0.0,0.0
197,148.off,./normalized-psb-db/Table/148.off,Table,1.9398388719059583,-0.04174446378988157,0.2978692211510989,4188.892349952902,1.0018930615087527,13.085915740583623,0.136,0.2035,0.183,0.1305,0.115,0.0845,0.0585,0.0445,0.0315,0.013,0.031,0.093,0.124,0.223,0.515,0.014,0.0,0.0,0.0,0.0,0.0475,0.151,0.1975,0.207,0.178,0.149,0.0695,0.0005,0.0,0.0,0.0155,0.1215,0.2125,0.238,0.204,0.1325,0.065,0.011,0.0,0.0,0.083,0.2745,0.352,0.2015,0.0755,0.0135,0.0,0.0,0.0,0.0
198,158.off,./normalized-psb-db/Table/158.off,Table,2.2054947327886048,-0.04552015171316054,0.636346098586541,5177.3875268674265,1.4100845426903128,2.1308996042735777,0.13,0.198,0.192,0.1515,0.1145,0.098,0.0565,0.034,0.0185,0.007,0.001,0.067,0.177,0.204,0.192,0.22,0.059,0.052,0.028,0.0,0.045,0.0985,0.1425,0.164,0.161,0.1465,0.137,0.077,0.024,0.0045,0.0165,0.09,0.15,0.195,0.1605,0.1405,0.1075,0.0985,0.033,0.0085,0.07703851925962982,0.18659329664832416,0.24262131065532766,0.17708854427213608,0.14157078539269635,0.09304652326163082,0.05102551275637819,0.027013506753376687,0.00400200100050025,0.0
199,159.off,./normalized-psb-db/Table/159.off,Table,2.073323951561892,-0.0368203153161374,0.3705405451483966,6573.951379356698,1.305785200685435,8.59819715286507,0.1415,0.1875,0.1915,0.151,0.122,0.078,0.058,0.0315,0.024,0.015,0.029,0.08,0.17,0.27,0.289,0.123,0.039,0.0,0.0,0.0,0.038,0.1215,0.202,0.217,0.19,0.139,0.0695,0.0215,0.0015,0.0,0.0215,0.136,0.183,0.219,0.215,0.141,0.062,0.02,0.0025,0.0,0.0985,0.3205,0.2905,0.16,0.0915,0.035,0.004,0.0,0.0,0.0
200,80.off,./normalized-psb-db/Airplane/80.off,Airplane,0.7851110527103136,0.015688534819529608,0.23019981549799093,1966.2036690536274,1.0659219805744282,24.47673775844585,0.1725,0.1755,0.1695,0.1425,0.089,0.081,0.0615,0.0505,0.038,0.02,0.063,0.145,0.285,0.32,0.157,0.03,0.0,0.0,0.0,0.0,0.093,0.1935,0.2535,0.2395,0.1525,0.06,0.008,0.0,0.0,0.0,0.0475,0.24,0.2885,0.2275,0.1375,0.0505,0.0085,0.0,0.0,0.0,0.174,0.463,0.297,0.059,0.007,0.0,0.0,0.0,0.0,0.0
201,69.off,./normalized-psb-db/Airplane/69.off,Airplane,0.6235513514351926,-0.012555615313588356,0.12590909366733918,1537.9445319701601,0.9997201856276613,36.03699345548175,0.1995,0.1865,0.1555,0.1115,0.0965,0.0695,0.0615,0.05,0.05,0.0195,0.091,0.248,0.243,0.251,0.146,0.021,0.0,0.0,0.0,0.0,0.1195,0.2315,0.2365,0.2345,0.1335,0.0365,0.008,0.0,0.0,0.0,0.065,0.329,0.3135,0.1645,0.0815,0.0325,0.0125,0.0015,0.0,0.0,0.209,0.5205,0.2405,0.03,0.0,0.0,0.0,0.0,0.0,0.0
202,68.off,./normalized-psb-db/Airplane/68.off,Airplane,0.5536891901870051,0.009976663466436003,0.1584125280037156,1705.4048299824008,1.005892450920896,33.1252635903061,0.206,0.1795,0.16,0.134,0.082,0.0665,0.0615,0.0475,0.0455,0.0175,0.108,0.237,0.324,0.208,0.089,0.034,0.0,0.0,0.0,0.0,0.119,0.2245,0.2915,0.2075,0.113,0.0395,0.004,0.001,0.0,0.0,0.0805,0.3295,0.3,0.173,0.086,0.0275,0.0025,0.001,0.0,0.0,0.2315,0.5425,0.21,0.016,0.0,0.0,0.0,0.0,0.0,0.0
203,78.off,./normalized-psb-db/Airplane/78.off,Airplane,0.6876697681093883,0.013236530396364452,0.22005407259905777,1856.0577004406089,1.0173322128330922,38.13440083672436,0.2105,0.159,0.1555,0.121,0.109,0.068,0.055,0.0565,0.0455,0.02,0.074,0.131,0.23,0.284,0.262,0.019,0.0,0.0,0.0,0.0,0.114,0.205,0.206,0.184,0.1815,0.0825,0.027,0.0,0.0,0.0,0.057,0.2715,0.2655,0.2235,0.111,0.0575,0.0135,0.0005,0.0,0.0,0.157,0.499,0.2825,0.055,0.0065,0.0,0.0,0.0,0.0,0.0
204,79.off,./normalized-psb-db/Airplane/79.off,Airplane,0.785941738396519,0.01578282801353838,0.24984890680308253,1948.9532035048899,1.1147722260819695,22.299381427420954,0.19,0.1885,0.146,0.13,0.1115,0.077,0.0545,0.047,0.0385,0.017,0.07,0.143,0.25,0.319,0.155,0.063,0.0,0.0,0.0,0.0,0.0935,0.201,0.2155,0.259,0.159,0.0555,0.0145,0.002,0.0,0.0,0.061,0.257,0.277,0.2045,0.125,0.061,0.014,0.0005,0.0,0.0,0.165,0.4675,0.297,0.0595,0.0105,0.0005,0.0,0.0,0.0,0.0
205,77.off,./normalized-psb-db/Airplane/77.off,Airplane,0.6419724385897899,0.013704884724447692,0.145798909763638,1408.634677827313,1.0125936026487303,35.951715002205475,0.2,0.1755,0.1535,0.1355,0.089,0.067,0.06,0.0535,0.0505,0.0155,0.079,0.237,0.27,0.219,0.173,0.022,0.0,0.0,0.0,0.0,0.1145,0.217,0.2665,0.241,0.101,0.0435,0.0165,0.0,0.0,0.0,0.07,0.298,0.315,0.185,0.0925,0.034,0.0055,0.0,0.0,0.0,0.159,0.5425,0.257,0.039,0.0025,0.0,0.0,0.0,0.0,0.0
206,63.off,./normalized-psb-db/Airplane/63.off,Airplane,0.543379480483094,-0.013253584293581897,0.09423694258341203,913.3621567145176,0.9978819651660128,22.769527507899234,0.1815,0.1945,0.1705,0.13,0.082,0.0795,0.0535,0.0505,0.038,0.02,0.101,0.31,0.234,0.228,0.127,0.0,0.0,0.0,0.0,0.0,0.1285,0.2585,0.257,0.2265,0.091,0.0365,0.002,0.0,0.0,0.0,0.076,0.34,0.328,0.1465,0.084,0.025,0.0005,0.0,0.0,0.0,0.2035,0.532,0.24,0.024,0.0005,0.0,0.0,0.0,0.0,0.0
207,62.off,./normalized-psb-db/Airplane/62.off,Airplane,0.5430395209217495,-0.014122217140621349,0.10829510020855092,802.9500746282374,0.998971297251881,23.33483895015635,0.192,0.213,0.1535,0.1075,0.0765,0.0695,0.0745,0.0515,0.0475,0.0145,0.096,0.291,0.254,0.204,0.15,0.005,0.0,0.0,0.0,0.0,0.124,0.271,0.253,0.216,0.092,0.033,0.011,0.0,0.0,0.0,0.07,0.3125,0.365,0.167,0.064,0.0195,0.002,0.0,0.0,0.0,0.2055,0.5265,0.2335,0.033,0.0015,0.0,0.0,0.0,0.0,0.0
208,76.off,./normalized-psb-db/Airplane/76.off,Airplane,0.5914159694841923,0.014599341829216534,0.13921820450635833,970.5380958799104,1.0055289110941492,37.60032088582704,0.2075,0.1815,0.1485,0.1075,0.0895,0.0715,0.063,0.065,0.0515,0.0145,0.095,0.245,0.25,0.233,0.16,0.017,0.0,0.0,0.0,0.0,0.1135,0.2445,0.2525,0.234,0.0915,0.0415,0.0225,0.0,0.0,0.0,0.07,0.319,0.3545,0.1785,0.0645,0.0115,0.002,0.0,0.0,0.0,0.1925,0.559,0.2265,0.021,0.001,0.0,0.0,0.0,0.0,0.0
209,74.off,./normalized-psb-db/Airplane/74.off,Airplane,0.4824322496616674,0.00975923399832982,0.09320061344673414,1178.9015345962755,1.000034574035558,40.05468365105915,0.199,0.2055,0.1635,0.128,0.085,0.059,0.044,0.056,0.0435,0.0165,0.118,0.287,0.331,0.163,0.09,0.011,0.0,0.0,0.0,0.0,0.151,0.2665,0.3075,0.1915,0.0625,0.015,0.006,0.0,0.0,0.0,0.0915,0.402,0.2905,0.1535,0.0505,0.0115,0.0005,0.0,0.0,0.0,0.263,0.589,0.1425,0.0055,0.0,0.0,0.0,0.0,0.0,0.0
210,75.off,./normalized-psb-db/Airplane/75.off,Airplane,0.8564027454412327,0.018751272685098637,0.12028838618880568,1786.3750882887941,1.0080349426451358,34.6131497962601,0.1665,0.187,0.17,0.132,0.093,0.0695,0.064,0.047,0.049,0.022,0.078,0.181,0.27,0.257,0.188,0.026,0.0,0.0,0.0,0.0,0.0975,0.21,0.253,0.237,0.137,0.0515,0.014,0.0,0.0,0.0,0.0435,0.258,0.31,0.2055,0.123,0.0495,0.009,0.0015,0.0,0.0,0.1475,0.495,0.305,0.0525,0.0,0.0,0.0,0.0,0.0,0.0
211,61.off,./normalized-psb-db/Airplane/61.off,Airplane,0.4960834903511559,0.00969468632617075,0.08733744919884227,1298.9630517916628,0.99994523615248,29.590526362819183,0.203,0.193,0.1415,0.1185,0.078,0.0725,0.0645,0.0585,0.0455,0.025,0.096,0.312,0.296,0.158,0.131,0.007,0.0,0.0,0.0,0.0,0.144,0.2565,0.291,0.1915,0.075,0.0335,0.008,0.0005,0.0,0.0,0.0845,0.392,0.294,0.1585,0.061,0.01,0.0,0.0,0.0,0.0,0.2685,0.539,0.1735,0.0185,0.0005,0.0,0.0,0.0,0.0,0.0
212,65.off,./normalized-psb-db/Airplane/65.off,Airplane,0.6257758449922652,0.013070015181580207,0.12197302784947482,1434.5120539503555,1.0000261164500654,35.842151854164825,0.204,0.1975,0.1455,0.129,0.092,0.0585,0.0605,0.0565,0.0415,0.015,0.082,0.239,0.195,0.292,0.166,0.026,0.0,0.0,0.0,0.0,0.1215,0.2195,0.245,0.2425,0.1165,0.045,0.01,0.0,0.0,0.0,0.0655,0.286,0.3115,0.183,0.111,0.034,0.008,0.001,0.0,0.0,0.1915,0.5235,0.246,0.038,0.001,0.0,0.0,0.0,0.0,0.0
213,71.off,./normalized-psb-db/Airplane/71.off,Airplane,0.5564322184244509,0.011236201242957685,0.1075850487373554,1364.5761851175275,1.00009721817163,27.53858121533244,0.201,0.1745,0.1605,0.1435,0.075,0.0735,0.064,0.0525,0.0405,0.015,0.101,0.236,0.29,0.287,0.084,0.002,0.0,0.0,0.0,0.0,0.1275,0.234,0.265,0.245,0.1005,0.0255,0.0025,0.0,0.0,0.0,0.084,0.3305,0.2925,0.1785,0.084,0.0295,0.001,0.0,0.0,0.0,0.228,0.5395,0.2025,0.0295,0.0005,0.0,0.0,0.0,0.0,0.0
214,70.off,./normalized-psb-db/Airplane/70.off,Airplane,0.5155322974178386,-0.0076217290592248315,0.11665918353476826,2358.6343707714,1.002200106919499,75.4502074698576,0.2275,0.189,0.133,0.1105,0.0825,0.073,0.061,0.055,0.0435,0.025,0.099,0.232,0.354,0.174,0.137,0.004,0.0,0.0,0.0,0.0,0.1265,0.25,0.295,0.2015,0.079,0.0315,0.015,0.0015,0.0,0.0,0.097,0.3535,0.2925,0.1555,0.092,0.0095,0.0,0.0,0.0,0.0,0.297,0.5865,0.1115,0.005,0.0,0.0,0.0,0.0,0.0,0.0
215,64.off,./normalized-psb-db/Airplane/64.off,Airplane,0.6633226786367281,0.015655410146459443,0.13410975292483962,1190.8186773178004,1.0039956085658948,31.412626240812504,0.182,0.198,0.156,0.1155,0.096,0.07,0.07,0.057,0.0385,0.017,0.099,0.23,0.285,0.201,0.175,0.01,0.0,0.0,0.0,0.0,0.1195,0.2315,0.2575,0.239,0.11,0.032,0.0095,0.001,0.0,0.0,0.056,0.3115,0.328,0.187,0.087,0.0275,0.003,0.0,0.0,0.0,0.168,0.527,0.273,0.032,0.0,0.0,0.0,0.0,0.0,0.0
216,72.off,./normalized-psb-db/Airplane/72.off,Airplane,0.49070039715834757,-0.008542700489252823,0.09668225319561995,1619.0448081132502,0.999604571343523,42.06249479612792,0.2025,0.1975,0.155,0.1295,0.0935,0.055,0.051,0.0495,0.0415,0.025,0.103,0.228,0.318,0.267,0.082,0.002,0.0,0.0,0.0,0.0,0.139,0.246,0.286,0.2365,0.0715,0.017,0.0035,0.0005,0.0,0.0,0.0885,0.357,0.2905,0.164,0.0775,0.0225,0.0,0.0,0.0,0.0,0.239,0.5755,0.177,0.0085,0.0,0.0,0.0,0.0,0.0,0.0
217,66.off,./normalized-psb-db/Airplane/66.off,Airplane,0.7429419553419627,-0.012570142842252385,0.12532466212824736,2595.2800462460877,1.0071421101973392,61.89051656480599,0.199,0.2005,0.154,0.1115,0.102,0.071,0.055,0.048,0.0395,0.0195,0.07,0.204,0.285,0.305,0.122,0.014,0.0,0.0,0.0,0.0,0.1145,0.2125,0.2665,0.2325,0.12,0.044,0.01,0.0,0.0,0.0,0.0785,0.298,0.3015,0.1825,0.1005,0.0345,0.0035,0.001,0.0,0.0,0.247,0.5635,0.1785,0.011,0.0,0.0,0.0,0.0,0.0,0.0
218,67.off,./normalized-psb-db/Airplane/67.off,Airplane,0.7788123826601097,-0.018319644190257223,0.17061618189852984,1407.5520867137664,1.0153458248437583,33.09176848179108,0.1865,0.189,0.1595,0.1245,0.0975,0.0595,0.0605,0.0525,0.047,0.0235,0.068,0.224,0.219,0.266,0.2,0.023,0.0,0.0,0.0,0.0,0.103,0.2005,0.2555,0.2455,0.13,0.0485,0.017,0.0,0.0,0.0,0.048,0.2775,0.313,0.196,0.1125,0.046,0.0055,0.0015,0.0,0.0,0.1665,0.5075,0.2815,0.039,0.0055,0.0,0.0,0.0,0.0,0.0
219,73.off,./normalized-psb-db/Airplane/73.off,Airplane,0.48283486103428935,-0.008688144465038503,0.09884535836729623,1491.220239398075,0.9991546384209262,40.08553852483933,0.1925,0.1955,0.166,0.1105,0.096,0.0565,0.0595,0.062,0.043,0.0185,0.114,0.272,0.262,0.241,0.103,0.008,0.0,0.0,0.0,0.0,0.1535,0.219,0.291,0.2205,0.0885,0.021,0.0065,0.0,0.0,0.0,0.095,0.3335,0.303,0.169,0.079,0.0195,0.001,0.0,0.0,0.0,0.2365,0.576,0.175,0.0125,0.0,0.0,0.0,0.0,0.0,0.0
220,134.off,./normalized-psb-db/Octopus/134.off,Octopus,1.1167357514384246,0.030467192444172626,0.45270961615612976,1500.3286009345366,1.0542561730424929,2.1958800819887045,0.0955,0.1875,0.2155,0.157,0.136,0.089,0.057,0.032,0.0235,0.007,0.035,0.191,0.331,0.233,0.159,0.051,0.0,0.0,0.0,0.0,0.058,0.1755,0.2925,0.279,0.135,0.0455,0.0135,0.001,0.0,0.0,0.018,0.1425,0.2995,0.308,0.167,0.055,0.01,0.0,0.0,0.0,0.0655,0.278,0.3595,0.205,0.081,0.009,0.002,0.0,0.0,0.0
221,121.off,./normalized-psb-db/Octopus/121.off,Octopus,0.5897406103489863,-0.013081459432830386,0.169348493435365,1198.5901580638047,0.9987852770899368,6.7216605876247915,0.1315,0.224,0.1955,0.143,0.0825,0.083,0.0535,0.0485,0.025,0.0135,0.063,0.361,0.293,0.167,0.109,0.007,0.0,0.0,0.0,0.0,0.0815,0.3215,0.3305,0.184,0.064,0.0125,0.006,0.0,0.0,0.0,0.0595,0.2965,0.3505,0.209,0.0765,0.007,0.001,0.0,0.0,0.0,0.157,0.487,0.269,0.077,0.01,0.0,0.0,0.0,0.0,0.0
222,135.off,./normalized-psb-db/Octopus/135.off,Octopus,1.6035162823206606,0.04403399760355578,0.6102065525002904,2126.3947611546214,1.051541498587336,1.4841366643050249,0.098,0.187,0.2,0.1875,0.1435,0.0815,0.0575,0.03,0.0115,0.0035,0.018,0.044,0.199,0.386,0.229,0.088,0.036,0.0,0.0,0.0,0.0385,0.112,0.196,0.2175,0.238,0.1495,0.044,0.0045,0.0,0.0,0.0115,0.0905,0.1745,0.238,0.226,0.1675,0.086,0.0055,0.0005,0.0,0.029,0.156,0.274,0.2805,0.172,0.072,0.0145,0.002,0.0,0.0
223,123.off,./normalized-psb-db/Octopus/123.off,Octopus,1.4415738849372943,-0.06048799625584225,0.5772769861926813,818.7896083401957,1.033817862757607,1.6384749182930132,0.102,0.1855,0.21,0.1935,0.1155,0.0825,0.048,0.0385,0.0165,0.008,0.0,0.158,0.302,0.232,0.19,0.106,0.012,0.0,0.0,0.0,0.0405,0.151,0.268,0.2575,0.166,0.087,0.0295,0.0005,0.0,0.0,0.018,0.1065,0.238,0.2695,0.2315,0.099,0.0285,0.0075,0.0015,0.0,0.045,0.2105,0.316,0.2755,0.112,0.036,0.0045,0.0005,0.0,0.0
224,137.off,./normalized-psb-db/Octopus/137.off,Octopus,0.6923230590497393,0.019716239374469317,0.338580722032566,853.64681807148,1.09803020957954,2.2129324194123456,0.1075,0.2045,0.195,0.154,0.1145,0.089,0.0665,0.0415,0.0225,0.005,0.046,0.294,0.328,0.158,0.104,0.055,0.015,0.0,0.0,0.0,0.0615,0.2365,0.2985,0.2005,0.146,0.049,0.0055,0.0025,0.0,0.0,0.0405,0.207,0.32,0.255,0.116,0.0485,0.0105,0.0025,0.0,0.0,0.092,0.3695,0.331,0.1535,0.0445,0.008,0.0015,0.0,0.0,0.0
225,136.off,./normalized-psb-db/Octopus/136.off,Octopus,0.9793081044491001,0.03379374122329937,0.31531753012271174,822.4045370267477,1.0007946615054542,2.6546722278718122,0.1045,0.1915,0.201,0.169,0.1325,0.083,0.0625,0.0355,0.0155,0.005,0.031,0.177,0.425,0.227,0.116,0.024,0.0,0.0,0.0,0.0,0.058,0.2305,0.308,0.234,0.146,0.0185,0.005,0.0,0.0,0.0,0.036,0.173,0.34,0.2835,0.1255,0.0405,0.0015,0.0,0.0,0.0,0.063,0.3045,0.3865,0.19,0.051,0.005,0.0,0.0,0.0,0.0
226,122.off,./normalized-psb-db/Octopus/122.off,Octopus,0.7154446968983807,-0.01574181231679311,0.27939325517603647,1477.8104945745372,1.0544260732430184,6.923054741552387,0.119,0.2045,0.1865,0.153,0.105,0.084,0.055,0.0495,0.029,0.0145,0.051,0.286,0.287,0.173,0.171,0.032,0.0,0.0,0.0,0.0,0.071,0.2585,0.289,0.2185,0.114,0.041,0.007,0.001,0.0,0.0,0.0515,0.25,0.308,0.237,0.119,0.0295,0.0045,0.0005,0.0,0.0,0.1235,0.459,0.288,0.107,0.021,0.0015,0.0,0.0,0.0,0.0
227,126.off,./normalized-psb-db/Octopus/126.off,Octopus,0.536932071393323,0.007856061639503448,0.37451384859217063,2508.1197723599516,1.0403628196099834,6.360682889719455,0.131,0.2115,0.1805,0.138,0.115,0.077,0.0655,0.044,0.0265,0.011,0.08,0.293,0.173,0.216,0.199,0.039,0.0,0.0,0.0,0.0,0.081,0.2255,0.2665,0.2415,0.11,0.0595,0.0155,0.0005,0.0,0.0,0.0415,0.2205,0.3155,0.247,0.116,0.047,0.011,0.0015,0.0,0.0,0.102,0.3895,0.322,0.142,0.04,0.004,0.0005,0.0,0.0,0.0
228,132.off,./normalized-psb-db/Octopus/132.off,Octopus,0.6974620742064521,-0.02407798989145036,0.07883844746258062,585.222931777919,0.9984991545659285,10.729913935392435,0.155,0.232,0.1595,0.109,0.0945,0.083,0.0715,0.053,0.034,0.0085,0.024,0.33,0.218,0.214,0.146,0.068,0.0,0.0,0.0,0.0,0.0845,0.2955,0.2745,0.162,0.1055,0.056,0.0215,0.0005,0.0,0.0,0.048,0.222,0.415,0.254,0.061,0.0,0.0,0.0,0.0,0.0,0.1165,0.4245,0.392,0.067,0.0,0.0,0.0,0.0,0.0,0.0
